date,Production(KWh),Consumption(KWh)
2023-09-26 0:00:00,0,0
2023-09-26 1:00:00,0,0
2023-09-26 2:00:00,0,0
2023-09-26 3:00:00,0,0
2023-09-26 4:00:00,0,0
2023-09-26 5:00:00,0,0
2023-09-26 6:00:00,0,0
2023-09-26 7:00:00,0,0
2023-09-26 8:00:00,0,0
2023-09-26 9:00:00,0,0
2023-09-26 10:00:00,0,0
2023-09-26 11:00:00,0,0
2023-09-26 12:00:00,0,0
2023-09-26 13:00:00,0,0
2023-09-26 14:00:00,0,0
2023-09-26 15:00:00,0,0
2023-09-26 16:00:00,0,0
2023-09-26 17:00:00,0,0
2023-09-26 18:00:00,0,0
2023-09-26 19:00:00,0,0
2023-09-26 20:00:00,0,0
2023-09-26 21:00:00,0,0
2023-09-26 22:00:00,0,0
2023-09-26 23:00:00,0,0
