date,Production(KWh),Consumption(KWh)
2023-09-30 0:00:00,0,0
2023-09-30 1:00:00,0,0
2023-09-30 2:00:00,0,0
2023-09-30 3:00:00,0,0
2023-09-30 4:00:00,0,0
2023-09-30 5:00:00,0,0
2023-09-30 6:00:00,0,0
2023-09-30 7:00:00,0,0
2023-09-30 8:00:00,0,0
2023-09-30 9:00:00,0,0
2023-09-30 10:00:00,0,0
2023-09-30 11:00:00,0,0
2023-09-30 12:00:00,0,0
2023-09-30 13:00:00,0,0
2023-09-30 14:00:00,0,0
2023-09-30 15:00:00,0,0
2023-09-30 16:00:00,0,0
2023-09-30 17:00:00,0,0
2023-09-30 18:00:00,0,0
2023-09-30 19:00:00,0,0
2023-09-30 20:00:00,0,0
2023-09-30 21:00:00,0,0
2023-09-30 22:00:00,0,0
2023-09-30 23:00:00,0,0
